cell_index,x,y,dist_along_px,dist_along_um,Ki67,HER2,EGFR,CD44
490664,26429.333333333332,7494.434782608696,172.44122257723456,112.08679467520247,2440.855072463768,9754.159420289856,2332.31884057971,5318.594202898551
490676,26515.81081081081,7498.630630630631,244.35686401439307,158.8319616093555,2930.5765765765764,12875.90990990991,4157.7657657657655,5215.126126126126
490677,26549.441176470587,7495.529411764706,274.7660283262013,178.59791841203085,12660.078431372547,13529.460784313726,4383.705882352941,2767.1960784313724
490693,26484.340909090908,7497.136363636364,218.16930187079538,141.810046216017,3497.840909090909,12925.977272727272,2857.1136363636365,10720.40909090909
490694,26526.973684210527,7495.982456140351,255.2856797356496,165.93569182817225,4332.938596491228,12018.754385964912,3706.0877192982457,2589.035087719298
490695,26620.366666666665,7497.588888888888,334.46134427821255,217.39987378083816,52451.3,14606.144444444444,3937.044444444444,1691.1888888888889
490708,26605.698795180724,7498.77108433735,321.286309589648,208.8361012332712,25104.710843373497,13131.855421686749,4504.975903614458,2263.0
490717,26472.661971830985,7499.183098591549,207.10869221233636,134.62064993801863,2117.3802816901407,10184.3661971831,2382.0704225352115,10075.69014084507
490718,26594.04761904762,7500.373015873016,310.4789597283178,201.81132382340658,29303.674603174604,15118.960317460318,6912.015873015873,4897.3015873015875
490729,26493.483870967742,7501.4258064516125,223.78859019541022,145.46258362701664,2774.858064516129,16763.270967741937,3203.490322580645,10034.064516129032
490741,26580.222222222223,7504.605555555556,296.45192265676917,192.69374972689997,7915.327777777778,15211.427777777775,3921.3555555555554,3286.2277777777776
490754,26414.0625,7502.225,155.3405218882378,100.97133922735456,2409.825,12517.9625,2583.15,18137.55
490755,26441.18888888889,7503.544444444445,177.89743709857854,115.63333411407605,6593.166666666667,13230.794444444444,3998.777777777778,9598.45
490756,26481.898550724636,7504.014492753623,212.5285789058538,138.14357628880498,2821.782608695652,10916.753623188406,2827.0434782608695,6438.333333333333
490757,26556.204545454544,7502.113636363636,277.1629548926121,180.15592068019788,5372.613636363636,16873.69318181818,4365.522727272727,4155.0
490758,26565.716981132075,7501.207547169812,285.7791759934634,185.75646439575124,4931.471698113208,15962.754716981131,4228.141509433963,5197.141509433963
490766,26385.24607329843,7506.214659685864,128.59682910132256,83.58793891585967,2472.0680628272253,15123.732984293194,2447.0,20771.109947643978
490767,26530.15873015873,7504.428571428572,253.65669357164518,164.87685082156938,3053.9603174603176,11945.142857142857,3076.6428571428573,3825.134920634921
490790,26371.13930348259,7507.597014925373,115.79919380681872,75.26947597443217,1689.1044776119404,8658.298507462687,1976.3482587064675,7215.611940298508
490800,26421.146341463416,7507.524390243902,158.6748375203243,103.1386443882108,2340.6585365853657,15196.036585365851,2425.5,34931.256097560974
490801,26473.628571428573,7509.085714285714,202.82786687906145,131.83811347138993,3342.2914285714287,12739.074285714283,3175.3885714285716,6975.588571428571
490802,26545.775757575757,7506.581818181819,265.92402881115623,172.85061872725157,5548.781818181818,13632.848484848484,4832.139393939394,2697.581818181818
490803,26607.97931034483,7508.482758620689,318.22954928421154,206.8492070347375,17548.84827586207,16131.393103448276,5921.91724137931,3225.4758620689654
